confirmed,death,state,Date
0,0,American Samoa,7/26/2020
0,0,American Samoa,7/27/2020
0,0,American Samoa,7/28/2020
0,0,American Samoa,7/29/2020
0,0,American Samoa,7/30/2020
0,0,American Samoa,7/31/2020
0,0,American Samoa,8/1/2020
0,0,American Samoa,8/2/2020
0,0,American Samoa,8/3/2020
0,0,American Samoa,8/4/2020
0,0,American Samoa,8/5/2020
0,0,American Samoa,8/6/2020
0,0,American Samoa,8/7/2020
0,0,American Samoa,8/8/2020
0,0,American Samoa,8/9/2020
0,0,American Samoa,8/10/2020
0,0,American Samoa,8/11/2020
0,0,American Samoa,8/12/2020
0,0,American Samoa,8/13/2020
0,0,American Samoa,8/14/2020
0,0,American Samoa,8/15/2020
0,0,American Samoa,8/16/2020
0,0,American Samoa,8/17/2020
0,0,American Samoa,8/18/2020
0,0,American Samoa,8/19/2020
0,0,American Samoa,8/20/2020
0,0,American Samoa,8/21/2020
0,0,American Samoa,8/22/2020
0,0,American Samoa,8/23/2020
0,0,American Samoa,8/24/2020
0,0,American Samoa,8/25/2020
0,0,American Samoa,8/26/2020
0,0,American Samoa,8/27/2020
0,0,American Samoa,8/28/2020
0,0,American Samoa,8/29/2020
0,0,American Samoa,8/30/2020
0,0,American Samoa,8/31/2020
0,0,American Samoa,9/1/2020
0,0,American Samoa,9/2/2020
0,0,American Samoa,9/3/2020
0,0,American Samoa,9/4/2020
0,0,American Samoa,9/5/2020
0,0,American Samoa,9/6/2020
0,0,American Samoa,9/7/2020
0,0,American Samoa,9/8/2020
0,0,American Samoa,9/9/2020
0,0,American Samoa,9/10/2020
0,0,American Samoa,9/11/2020
0,0,American Samoa,9/12/2020
0,0,American Samoa,9/13/2020
0,0,American Samoa,9/14/2020
0,0,American Samoa,9/15/2020
0,0,American Samoa,9/16/2020
0,0,American Samoa,9/17/2020
0,0,American Samoa,9/18/2020
0,0,American Samoa,9/19/2020
0,0,American Samoa,9/20/2020
0,0,American Samoa,9/21/2020
0,0,American Samoa,9/22/2020
0,0,American Samoa,9/23/2020
0,0,American Samoa,9/24/2020
0,0,American Samoa,9/25/2020
0,0,American Samoa,9/26/2020
0,0,American Samoa,9/27/2020
0,0,American Samoa,9/28/2020
0,0,American Samoa,9/29/2020
0,0,American Samoa,9/30/2020
0,0,American Samoa,10/1/2020
0,0,American Samoa,10/2/2020
0,0,American Samoa,10/3/2020
0,0,American Samoa,10/4/2020
0,0,American Samoa,10/5/2020
0,0,American Samoa,10/6/2020
0,0,American Samoa,10/7/2020
0,0,American Samoa,10/8/2020
0,0,American Samoa,10/9/2020
0,0,American Samoa,10/10/2020
0,0,American Samoa,10/11/2020
0,0,American Samoa,10/12/2020
0,0,American Samoa,10/13/2020
0,0,American Samoa,10/14/2020
0,0,American Samoa,10/15/2020
0,0,American Samoa,10/16/2020
0,0,American Samoa,10/17/2020
0,0,American Samoa,10/18/2020
0,0,American Samoa,10/19/2020
0,0,American Samoa,10/20/2020
0,0,American Samoa,10/21/2020
0,0,American Samoa,10/22/2020
0,0,American Samoa,10/23/2020
0,0,American Samoa,10/24/2020
0,0,American Samoa,10/25/2020
0,0,American Samoa,10/26/2020
0,0,American Samoa,10/27/2020
0,0,American Samoa,10/28/2020
0,0,American Samoa,10/29/2020
0,0,American Samoa,10/30/2020
0,0,American Samoa,10/31/2020
0,0,American Samoa,11/1/2020
0,0,American Samoa,11/2/2020
0,0,American Samoa,11/3/2020
0,0,American Samoa,11/4/2020
0,0,American Samoa,11/5/2020
0,0,American Samoa,11/6/2020
0,0,American Samoa,11/7/2020
0,0,American Samoa,11/8/2020
0,0,American Samoa,11/9/2020
0,0,American Samoa,11/10/2020
0,0,American Samoa,11/11/2020
0,0,American Samoa,11/12/2020
0,0,American Samoa,11/13/2020
0,0,American Samoa,11/14/2020
0,0,American Samoa,11/15/2020
0,0,American Samoa,11/16/2020
0,0,American Samoa,11/17/2020
0,0,American Samoa,11/18/2020
0,0,American Samoa,11/19/2020
0,0,American Samoa,11/20/2020
0,0,American Samoa,11/21/2020
0,0,American Samoa,11/22/2020
0,0,American Samoa,11/23/2020
0,0,American Samoa,11/24/2020
0,0,American Samoa,11/25/2020
0,0,American Samoa,11/26/2020
0,0,American Samoa,11/27/2020
0,0,American Samoa,11/28/2020
0,0,American Samoa,11/29/2020
0,0,American Samoa,11/30/2020
0,0,American Samoa,12/1/2020
0,0,American Samoa,12/2/2020
0,0,American Samoa,12/3/2020
0,0,American Samoa,12/4/2020
0,0,American Samoa,12/5/2020
0,0,American Samoa,12/6/2020
0,0,Arizona,1/22/2020
0,0,Arizona,1/23/2020
0,0,Arizona,1/24/2020
0,0,Arizona,1/25/2020
1,0,Arizona,1/26/2020
1,0,Arizona,1/27/2020
1,0,Arizona,1/28/2020
1,0,Arizona,1/29/2020
1,0,Arizona,1/30/2020
1,0,Arizona,1/31/2020
1,0,Arizona,2/1/2020
1,0,Arizona,2/2/2020
1,0,Arizona,2/3/2020
1,0,Arizona,2/4/2020
1,0,Arizona,2/5/2020
1,0,Arizona,2/6/2020
1,0,Arizona,2/7/2020
1,0,Arizona,2/8/2020
1,0,Arizona,2/9/2020
1,0,Arizona,2/10/2020
1,0,Arizona,2/11/2020
1,0,Arizona,2/12/2020
1,0,Arizona,2/13/2020
1,0,Arizona,2/14/2020
1,0,Arizona,2/15/2020
1,0,Arizona,2/16/2020
1,0,Arizona,2/17/2020
1,0,Arizona,2/18/2020
1,0,Arizona,2/19/2020
1,0,Arizona,2/20/2020
1,0,Arizona,2/21/2020
1,0,Arizona,2/22/2020
1,0,Arizona,2/23/2020
1,0,Arizona,2/24/2020
1,0,Arizona,2/25/2020
1,0,Arizona,2/26/2020
1,0,Arizona,2/27/2020
1,0,Arizona,2/28/2020
1,0,Arizona,2/29/2020
1,0,Arizona,3/1/2020
1,0,Arizona,3/2/2020
1,0,Arizona,3/3/2020
1,0,Arizona,3/4/2020
1,0,Arizona,3/5/2020
2,0,Arizona,3/6/2020
4,0,Arizona,3/7/2020
4,0,Arizona,3/8/2020
4,0,Arizona,3/9/2020
6,0,Arizona,3/10/2020
9,0,Arizona,3/11/2020
9,0,Arizona,3/12/2020
9,0,Arizona,3/13/2020
12,0,Arizona,3/14/2020
12,0,Arizona,3/15/2020
18,0,Arizona,3/16/2020
20,0,Arizona,3/17/2020
27,0,Arizona,3/18/2020
45,0,Arizona,3/19/2020
68,0,Arizona,3/20/2020
104,1,Arizona,3/21/2020
152,2,Arizona,3/22/2020
235,2,Arizona,3/23/2020
326,5,Arizona,3/24/2020
401,6,Arizona,3/25/2020
508,8,Arizona,3/26/2020
665,13,Arizona,3/27/2020
773,15,Arizona,3/28/2020
919,17,Arizona,3/29/2020
1157,20,Arizona,3/30/2020
1289,25,Arizona,3/31/2020
1413,32,Arizona,4/1/2020
1596,35,Arizona,4/2/2020
1769,44,Arizona,4/3/2020
2019,52,Arizona,4/4/2020
2269,64,Arizona,4/5/2020
2460,65,Arizona,4/6/2020
2575,73,Arizona,4/7/2020
2726,89,Arizona,4/8/2020
3018,98,Arizona,4/9/2020
3112,106,Arizona,4/10/2020
3393,117,Arizona,4/11/2020
3542,125,Arizona,4/12/2020
3705,132,Arizona,4/13/2020
3809,143,Arizona,4/14/2020
3964,155,Arizona,4/15/2020
4237,164,Arizona,4/16/2020
4511,183,Arizona,4/17/2020
4724,180,Arizona,4/18/2020
4933,184,Arizona,4/19/2020
5068,191,Arizona,4/20/2020
5256,208,Arizona,4/21/2020
5473,231,Arizona,4/22/2020
5772,249,Arizona,4/23/2020
6045,266,Arizona,4/24/2020
6286,273,Arizona,4/25/2020
6534,275,Arizona,4/26/2020
6725,275,Arizona,4/27/2020
6955,275,Arizona,4/28/2020
7209,308,Arizona,4/29/2020
7655,320,Arizona,4/30/2020
7969,330,Arizona,5/1/2020
8364,330,Arizona,5/2/2020
8640,362,Arizona,5/3/2020
8924,362,Arizona,5/4/2020
9305,395,Arizona,5/5/2020
9707,426,Arizona,5/6/2020
9945,450,Arizona,5/7/2020
10526,517,Arizona,5/8/2020
10960,532,Arizona,5/9/2020
11119,536,Arizona,5/10/2020
11383,542,Arizona,5/11/2020
11736,562,Arizona,5/12/2020
12216,595,Arizona,5/13/2020
12674,624,Arizona,5/14/2020
13169,651,Arizona,5/15/2020
13666,679,Arizona,5/16/2020
13945,680,Arizona,5/17/2020
14208,687,Arizona,5/18/2020
14576,705,Arizona,5/19/2020
14906,747,Arizona,5/20/2020
15348,764,Arizona,5/21/2020
15624,775,Arizona,5/22/2020
16053,801,Arizona,5/23/2020
16377,801,Arizona,5/24/2020
16575,807,Arizona,5/25/2020
16864,810,Arizona,5/26/2020
17318,834,Arizona,5/27/2020
17877,860,Arizona,5/28/2020
18472,886,Arizona,5/29/2020
19258,904,Arizona,5/30/2020
19936,907,Arizona,5/31/2020
20129,918,Arizona,6/1/2020
21264,943,Arizona,6/2/2020
22356,983,Arizona,6/3/2020
22886,999,Arizona,6/4/2020
24439,1015,Arizona,6/5/2020
25451,1043,Arizona,6/6/2020
26989,1051,Arizona,6/7/2020
27678,1053,Arizona,6/8/2020
28296,1076,Arizona,6/9/2020
29852,1101,Arizona,6/10/2020
31267,1135,Arizona,6/11/2020
33039,1156,Arizona,6/12/2020
34660,1189,Arizona,6/13/2020
35706,1191,Arizona,6/14/2020
36844,1203,Arizona,6/15/2020
39185,1228,Arizona,6/16/2020
40937,1249,Arizona,6/17/2020
43445,1283,Arizona,6/18/2020
46910,1321,Arizona,6/19/2020
50127,1346,Arizona,6/20/2020
52591,1349,Arizona,6/21/2020
54599,1351,Arizona,6/22/2020
58378,1396,Arizona,6/23/2020
60190,1467,Arizona,6/24/2020
63281,1495,Arizona,6/25/2020
66659,1536,Arizona,6/26/2020
70124,1580,Arizona,6/27/2020
73920,1594,Arizona,6/28/2020
74545,1598,Arizona,6/29/2020
79228,1645,Arizona,6/30/2020
84105,1725,Arizona,7/1/2020
87445,1764,Arizona,7/2/2020
91872,1798,Arizona,7/3/2020
94567,1817,Arizona,7/4/2020
98103,1825,Arizona,7/5/2020
101455,1829,Arizona,7/6/2020
105094,1927,Arizona,7/7/2020
108614,1963,Arizona,7/8/2020
112671,2038,Arizona,7/9/2020
116892,2082,Arizona,7/10/2020
119930,2151,Arizona,7/11/2020
122467,2237,Arizona,7/12/2020
123824,2246,Arizona,7/13/2020
128097,2337,Arizona,7/14/2020
131354,2434,Arizona,7/15/2020
134613,2492,Arizona,7/16/2020
138523,2583,Arizona,7/17/2020
141265,2730,Arizona,7/18/2020
143624,2761,Arizona,7/19/2020
145183,2784,Arizona,7/20/2020
148683,2918,Arizona,7/21/2020
150609,2974,Arizona,7/22/2020
152944,3063,Arizona,7/23/2020
156301,3143,Arizona,7/24/2020
160041,3286,Arizona,7/25/2020
162014,3305,Arizona,7/26/2020
163827,3304,Arizona,7/27/2020
165934,3408,Arizona,7/28/2020
168273,3454,Arizona,7/29/2020
170798,3626,Arizona,7/30/2020
174010,3694,Arizona,7/31/2020
177002,3747,Arizona,8/1/2020
178467,3765,Arizona,8/2/2020
179497,3779,Arizona,8/3/2020
180505,3845,Arizona,8/4/2020
182203,3932,Arizona,8/5/2020
183656,4002,Arizona,8/6/2020
185053,4081,Arizona,8/7/2020
186107,4137,Arizona,8/8/2020
186923,4150,Arizona,8/9/2020
187523,4154,Arizona,8/10/2020
188737,4199,Arizona,8/11/2020
189443,4347,Arizona,8/12/2020
190794,4383,Arizona,8/13/2020
191721,4423,Arizona,8/14/2020
192654,4492,Arizona,8/15/2020
193537,4506,Arizona,8/16/2020
194005,4506,Arizona,8/17/2020
194920,4529,Arizona,8/18/2020
195557,4634,Arizona,8/19/2020
196280,4684,Arizona,8/20/2020
196899,4688,Arizona,8/21/2020
197895,4756,Arizona,8/22/2020
198103,4771,Arizona,8/23/2020
198414,4771,Arizona,8/24/2020
199273,4792,Arizona,8/25/2020
199459,4896,Arizona,8/26/2020
200139,4929,Arizona,8/27/2020
200658,4978,Arizona,8/28/2020
201287,5007,Arizona,8/29/2020
201661,5030,Arizona,8/30/2020
201835,5029,Arizona,8/31/2020
202342,5044,Arizona,9/1/2020
202861,5065,Arizona,9/2/2020
203953,5130,Arizona,9/3/2020
204681,5171,Arizona,9/4/2020
205517,5207,Arizona,9/5/2020
205767,5221,Arizona,9/6/2020
205964,5219,Arizona,9/7/2020
206045,5221,Arizona,9/8/2020
206541,5251,Arizona,9/9/2020
207002,5273,Arizona,9/10/2020
207523,5288,Arizona,9/11/2020
208128,5315,Arizona,9/12/2020
208512,5322,Arizona,9/13/2020
208725,5322,Arizona,9/14/2020
209209,5344,Arizona,9/15/2020
209907,5371,Arizona,9/16/2020
211660,5409,Arizona,9/17/2020
212942,5451,Arizona,9/18/2020
213551,5467,Arizona,9/19/2020
214021,5477,Arizona,9/20/2020
214251,5478,Arizona,9/21/2020
214846,5498,Arizona,9/22/2020
215284,5525,Arizona,9/23/2020
215852,5559,Arizona,9/24/2020
216367,5587,Arizona,9/25/2020
216826,5622,Arizona,9/26/2020
217237,5623,Arizona,9/27/2020
217510,5624,Arizona,9/28/2020
218184,5632,Arizona,9/29/2020
218507,5650,Arizona,9/30/2020
219212,5674,Arizona,10/1/2020
219763,5693,Arizona,10/2/2020
220399,5705,Arizona,10/3/2020
220754,5706,Arizona,10/4/2020
221070,5707,Arizona,10/5/2020
221934,5713,Arizona,10/6/2020
222538,5733,Arizona,10/7/2020
223401,5743,Arizona,10/8/2020
224084,5746,Arizona,10/9/2020
224978,5759,Arizona,10/10/2020
225575,5759,Arizona,10/11/2020
226050,5759,Arizona,10/12/2020
226734,5767,Arizona,10/13/2020
227635,5772,Arizona,10/14/2020
228748,5789,Arizona,10/15/2020
229486,5806,Arizona,10/16/2020
230459,5824,Arizona,10/17/2020
231149,5827,Arizona,10/18/2020
231897,5830,Arizona,10/19/2020
232937,5837,Arizona,10/20/2020
233912,5854,Arizona,10/21/2020
234906,5859,Arizona,10/22/2020
235882,5865,Arizona,10/23/2020
236772,5869,Arizona,10/24/2020
238163,5874,Arizona,10/25/2020
238964,5875,Arizona,10/26/2020
240122,5891,Arizona,10/27/2020
241165,5905,Arizona,10/28/2020
242480,5918,Arizona,10/29/2020
244045,5934,Arizona,10/30/2020
245946,5979,Arizona,10/31/2020
247473,5979,Arizona,11/1/2020
248139,5982,Arizona,11/2/2020
249818,6020,Arizona,11/3/2020
250633,6059,Arizona,11/4/2020
252768,6087,Arizona,11/5/2020
254764,6109,Arizona,11/6/2020
257384,6147,Arizona,11/7/2020
259264,6164,Arizona,11/8/2020
259699,6164,Arizona,11/9/2020
263133,6192,Arizona,11/10/2020
265163,6228,Arizona,11/11/2020
266562,6240,Arizona,11/12/2020
269577,6257,Arizona,11/13/2020
273053,6300,Arizona,11/14/2020
275436,6302,Arizona,11/15/2020
276912,6302,Arizona,11/16/2020
279896,6312,Arizona,11/17/2020
283102,6365,Arizona,11/18/2020
287225,6384,Arizona,11/19/2020
291696,6427,Arizona,11/20/2020
295334,6457,Arizona,11/21/2020
299665,6464,Arizona,11/22/2020
302324,6464,Arizona,11/23/2020
306868,6515,Arizona,11/24/2020
310850,6524,Arizona,11/25/2020
314324,6568,Arizona,11/26/2020
318638,6588,Arizona,11/27/2020
322774,6624,Arizona,11/28/2020
325995,6634,Arizona,11/29/2020
326817,6639,Arizona,11/30/2020
337139,6687,Arizona,12/1/2020
340979,6739,Arizona,12/2/2020
346421,6821,Arizona,12/3/2020
352101,6885,Arizona,12/4/2020
358900,6925,Arizona,12/5/2020
364276,6950,Arizona,12/6/2020
0,0,Arkansas,1/22/2020
0,0,Arkansas,1/23/2020
0,0,Arkansas,1/24/2020
0,0,Arkansas,1/25/2020
0,0,Arkansas,1/26/2020
0,0,Arkansas,1/27/2020
0,0,Arkansas,1/28/2020
0,0,Arkansas,1/29/2020
0,0,Arkansas,1/30/2020
0,0,Arkansas,1/31/2020
0,0,Arkansas,2/1/2020
0,0,Arkansas,2/2/2020
0,0,Arkansas,2/3/2020
0,0,Arkansas,2/4/2020
0,0,Arkansas,2/5/2020
0,0,Arkansas,2/6/2020
0,0,Arkansas,2/7/2020
0,0,Arkansas,2/8/2020
0,0,Arkansas,2/9/2020
0,0,Arkansas,2/10/2020
0,0,Arkansas,2/11/2020
0,0,Arkansas,2/12/2020
0,0,Arkansas,2/13/2020
0,0,Arkansas,2/14/2020
0,0,Arkansas,2/15/2020
0,0,Arkansas,2/16/2020
0,0,Arkansas,2/17/2020
0,0,Arkansas,2/18/2020
0,0,Arkansas,2/19/2020
0,0,Arkansas,2/20/2020
0,0,Arkansas,2/21/2020
0,0,Arkansas,2/22/2020
0,0,Arkansas,2/23/2020
0,0,Arkansas,2/24/2020
0,0,Arkansas,2/25/2020
0,0,Arkansas,2/26/2020
0,0,Arkansas,2/27/2020
0,0,Arkansas,2/28/2020
0,0,Arkansas,2/29/2020
0,0,Arkansas,3/1/2020
0,0,Arkansas,3/2/2020
0,0,Arkansas,3/3/2020
0,0,Arkansas,3/4/2020
0,0,Arkansas,3/5/2020
0,0,Arkansas,3/6/2020
0,0,Arkansas,3/7/2020
0,0,Arkansas,3/8/2020
0,0,Arkansas,3/9/2020
0,0,Arkansas,3/10/2020
0,0,Arkansas,3/11/2020
0,0,Arkansas,3/12/2020
9,0,Arkansas,3/13/2020
12,0,Arkansas,3/14/2020
3,0,Arkansas,3/15/2020
3,0,Arkansas,3/16/2020
3,0,Arkansas,3/17/2020
4,0,Arkansas,3/18/2020
62,0,Arkansas,3/19/2020
100,0,Arkansas,3/20/2020
122,0,Arkansas,3/21/2020
165,0,Arkansas,3/22/2020
192,0,Arkansas,3/23/2020
219,2,Arkansas,3/24/2020
280,2,Arkansas,3/25/2020
335,2,Arkansas,3/26/2020
381,3,Arkansas,3/27/2020
409,5,Arkansas,3/28/2020
426,6,Arkansas,3/29/2020
473,7,Arkansas,3/30/2020
523,8,Arkansas,3/31/2020
584,10,Arkansas,4/1/2020
643,12,Arkansas,4/2/2020
704,12,Arkansas,4/3/2020
743,14,Arkansas,4/4/2020
837,16,Arkansas,4/5/2020
875,16,Arkansas,4/6/2020
946,18,Arkansas,4/7/2020
1000,18,Arkansas,4/8/2020
1119,21,Arkansas,4/9/2020
1171,21,Arkansas,4/10/2020
1228,25,Arkansas,4/11/2020
1280,27,Arkansas,4/12/2020
1410,29,Arkansas,4/13/2020
1498,32,Arkansas,4/14/2020
1569,33,Arkansas,4/15/2020
1620,37,Arkansas,4/16/2020
1695,37,Arkansas,4/17/2020
1744,38,Arkansas,4/18/2020
1781,39,Arkansas,4/19/2020
1973,41,Arkansas,4/20/2020
1990,42,Arkansas,4/21/2020
2276,42,Arkansas,4/22/2020
2599,45,Arkansas,4/23/2020
2810,47,Arkansas,4/24/2020
2911,48,Arkansas,4/25/2020
3001,51,Arkansas,4/26/2020
3069,51,Arkansas,4/27/2020
3127,57,Arkansas,4/28/2020
3193,57,Arkansas,4/29/2020
3281,61,Arkansas,4/30/2020
3337,64,Arkansas,5/1/2020
3372,72,Arkansas,5/2/2020
3437,76,Arkansas,5/3/2020
3491,80,Arkansas,5/4/2020
3525,83,Arkansas,5/5/2020
3611,87,Arkansas,5/6/2020
3703,87,Arkansas,5/7/2020
3747,88,Arkansas,5/8/2020
3747,88,Arkansas,5/9/2020
4012,91,Arkansas,5/10/2020
4043,94,Arkansas,5/11/2020
4164,95,Arkansas,5/12/2020
4236,97,Arkansas,5/13/2020
4366,98,Arkansas,5/14/2020
4463,98,Arkansas,5/15/2020
4578,98,Arkansas,5/16/2020
4759,98,Arkansas,5/17/2020
4813,100,Arkansas,5/18/2020
4923,102,Arkansas,5/19/2020
5003,107,Arkansas,5/20/2020
5458,110,Arkansas,5/21/2020
5612,113,Arkansas,5/22/2020
5775,115,Arkansas,5/23/2020
5922,116,Arkansas,5/24/2020
6029,117,Arkansas,5/25/2020
6180,119,Arkansas,5/26/2020
6277,120,Arkansas,5/27/2020
6538,125,Arkansas,5/28/2020
6777,132,Arkansas,5/29/2020
7013,133,Arkansas,5/30/2020
7253,133,Arkansas,5/31/2020
7443,133,Arkansas,6/1/2020
7818,136,Arkansas,6/2/2020
8067,142,Arkansas,6/3/2020
8425,151,Arkansas,6/4/2020
8651,152,Arkansas,6/5/2020
9101,154,Arkansas,6/6/2020
9426,154,Arkansas,6/7/2020
9740,155,Arkansas,6/8/2020
10080,161,Arkansas,6/9/2020
10368,165,Arkansas,6/10/2020
10816,171,Arkansas,6/11/2020
11547,176,Arkansas,6/12/2020
12095,177,Arkansas,6/13/2020
12501,179,Arkansas,6/14/2020
12917,182,Arkansas,6/15/2020
13191,188,Arkansas,6/16/2020
13606,197,Arkansas,6/17/2020
13928,208,Arkansas,6/18/2020
14631,214,Arkansas,6/19/2020
15142,224,Arkansas,6/20/2020
15561,225,Arkansas,6/21/2020
16083,227,Arkansas,6/22/2020
16678,237,Arkansas,6/23/2020
17375,240,Arkansas,6/24/2020
18062,240,Arkansas,6/25/2020
18740,249,Arkansas,6/26/2020
19310,259,Arkansas,6/27/2020
19818,264,Arkansas,6/28/2020
20257,265,Arkansas,6/29/2020
20777,270,Arkansas,6/30/2020
21197,277,Arkansas,7/1/2020
22075,279,Arkansas,7/2/2020
22622,281,Arkansas,7/3/2020
23209,286,Arkansas,7/4/2020
23814,287,Arkansas,7/5/2020
24253,292,Arkansas,7/6/2020
24512,301,Arkansas,7/7/2020
25246,305,Arkansas,7/8/2020
26052,309,Arkansas,7/9/2020
26803,313,Arkansas,7/10/2020
27864,319,Arkansas,7/11/2020
28367,321,Arkansas,7/12/2020
28939,323,Arkansas,7/13/2020
29812,331,Arkansas,7/14/2020
30297,335,Arkansas,7/15/2020
31114,341,Arkansas,7/16/2020
31762,353,Arkansas,7/17/2020
32533,357,Arkansas,7/18/2020
33228,357,Arkansas,7/19/2020
33927,363,Arkansas,7/20/2020
34655,374,Arkansas,7/21/2020
35246,380,Arkansas,7/22/2020
36259,386,Arkansas,7/23/2020
37249,394,Arkansas,7/24/2020
37981,399,Arkansas,7/25/2020
38623,401,Arkansas,7/26/2020
39447,408,Arkansas,7/27/2020
40181,428,Arkansas,7/28/2020
40968,434,Arkansas,7/29/2020
41759,442,Arkansas,7/30/2020
42511,453,Arkansas,7/31/2020
43173,458,Arkansas,8/1/2020
43810,464,Arkansas,8/2/2020
44597,475,Arkansas,8/3/2020
45381,490,Arkansas,8/4/2020
46293,508,Arkansas,8/5/2020
47028,515,Arkansas,8/6/2020
48039,521,Arkansas,8/7/2020
48811,535,Arkansas,8/8/2020
49383,544,Arkansas,8/9/2020
50028,555,Arkansas,8/10/2020
50411,566,Arkansas,8/11/2020
51096,572,Arkansas,8/12/2020
51766,582,Arkansas,8/13/2020
52392,587,Arkansas,8/14/2020
51992,600,Arkansas,8/15/2020
52665,599,Arkansas,8/16/2020
53077,603,Arkansas,8/17/2020
53487,619,Arkansas,8/18/2020
54216,631,Arkansas,8/19/2020
54765,641,Arkansas,8/20/2020
55652,663,Arkansas,8/21/2020
56199,674,Arkansas,8/22/2020
56574,687,Arkansas,8/23/2020
56894,696,Arkansas,8/24/2020
57374,711,Arkansas,8/25/2020
58023,732,Arkansas,8/26/2020
58745,739,Arkansas,8/27/2020
59583,756,Arkansas,8/28/2020
60378,772,Arkansas,8/29/2020
60856,784,Arkansas,8/30/2020
61224,797,Arkansas,8/31/2020
61497,814,Arkansas,9/1/2020
62112,841,Arkansas,9/2/2020
63081,861,Arkansas,9/3/2020
64175,873,Arkansas,9/4/2020
64690,882,Arkansas,9/5/2020
65377,894,Arkansas,9/6/2020
65727,908,Arkansas,9/7/2020
66021,917,Arkansas,9/8/2020
66406,928,Arkansas,9/9/2020
66804,940,Arkansas,9/10/2020
67911,953,Arkansas,9/11/2020
69710,969,Arkansas,9/12/2020
70219,981,Arkansas,9/13/2020
70627,992,Arkansas,9/14/2020
71497,1150,Arkansas,9/15/2020
72219,1157,Arkansas,9/16/2020
73211,1166,Arkansas,9/17/2020
74082,1173,Arkansas,9/18/2020
75160,1181,Arkansas,9/19/2020
75723,1181,Arkansas,9/20/2020
76364,1197,Arkansas,9/21/2020
76981,1209,Arkansas,9/22/2020
77963,1229,Arkansas,9/23/2020
79049,1246,Arkansas,9/24/2020
79946,1266,Arkansas,9/25/2020
80755,1285,Arkansas,9/26/2020
81242,1308,Arkansas,9/27/2020
82049,1329,Arkansas,9/28/2020
82755,1350,Arkansas,9/29/2020
83697,1369,Arkansas,9/30/2020
84821,1384,Arkansas,10/1/2020
85779,1391,Arkansas,10/2/2020
86525,1407,Arkansas,10/3/2020
87013,1425,Arkansas,10/4/2020
87430,1447,Arkansas,10/5/2020
88071,1469,Arkansas,10/6/2020
88880,1482,Arkansas,10/7/2020
90145,1503,Arkansas,10/8/2020
91312,1530,Arkansas,10/9/2020
92220,1552,Arkansas,10/10/2020
92833,1569,Arkansas,10/11/2020
93487,1586,Arkansas,10/12/2020
94167,1611,Arkansas,10/13/2020
95246,1634,Arkansas,10/14/2020
96524,1645,Arkansas,10/15/2020
97539,1665,Arkansas,10/16/2020
98422,1684,Arkansas,10/17/2020
99066,1704,Arkansas,10/18/2020
99597,1714,Arkansas,10/19/2020
100441,1728,Arkansas,10/20/2020
101596,1751,Arkansas,10/21/2020
102798,1772,Arkansas,10/22/2020
104135,1782,Arkansas,10/23/2020
105318,1797,Arkansas,10/24/2020
106115,1812,Arkansas,10/25/2020
106727,1833,Arkansas,10/26/2020
107679,1857,Arkansas,10/27/2020
108640,1875,Arkansas,10/28/2020
109712,1894,Arkansas,10/29/2020
110874,1900,Arkansas,10/30/2020
112190,1925,Arkansas,10/31/2020
113057,1958,Arkansas,11/1/2020
113641,1985,Arkansas,11/2/2020
114519,2003,Arkansas,11/3/2020
115812,2026,Arkansas,11/4/2020
117360,2037,Arkansas,11/5/2020
119230,2056,Arkansas,11/6/2020
120828,2068,Arkansas,11/7/2020
121866,2085,Arkansas,11/8/2020
122811,2108,Arkansas,11/9/2020
124235,2112,Arkansas,11/10/2020
126197,2126,Arkansas,11/11/2020
128006,2144,Arkansas,11/12/2020
130318,2148,Arkansas,11/13/2020
132166,2159,Arkansas,11/14/2020
133040,2183,Arkansas,11/15/2020
134348,2225,Arkansas,11/16/2020
135902,2245,Arkansas,11/17/2020
137617,2275,Arkansas,11/18/2020
139855,2297,Arkansas,11/19/2020
141916,2321,Arkansas,11/20/2020
143821,2337,Arkansas,11/21/2020
145173,2357,Arkansas,11/22/2020
146190,2387,Arkansas,11/23/2020
148312,2405,Arkansas,11/24/2020
150277,2425,Arkansas,11/25/2020
152625,2436,Arkansas,11/26/2020
153677,2436,Arkansas,11/27/2020
155026,2449,Arkansas,11/28/2020
156247,2470,Arkansas,11/29/2020
157359,2502,Arkansas,11/30/2020
159309,2512,Arkansas,12/1/2020
161521,2522,Arkansas,12/2/2020
164310,2555,Arkansas,12/3/2020
167137,2586,Arkansas,12/4/2020
169382,2620,Arkansas,12/5/2020
170924,2660,Arkansas,12/6/2020
